id	app_id	parent_goal_id	creator_id	hobby_icon	hobby_picture_url	title	description	created_date	level_id	privacy	order	status
204	3	NULL	1	148	hobby_default.png	Collecting Currency		0000-00-00 00:00:00	10	0	1	0
205	3	NULL	1	108	hobby_default.png	Collecting dried flowers		0000-00-00 00:00:00	10	0	1	0
206	3	NULL	1	140	hobby_default.png	Collecting Fossils		0000-00-00 00:00:00	10	0	1	0
207	3	NULL	1	226	hobby_default.png	Collecting fossils and rocks		0000-00-00 00:00:00	10	0	1	0
208	3	NULL	1	365	hobby_default.png	Collecting hats		0000-00-00 00:00:00	10	0	1	0
209	3	NULL	1	32	hobby_default.png	Collecting hummels		0000-00-00 00:00:00	10	0	1	0
210	3	NULL	1	277	hobby_default.png	Collecting Insects		0000-00-00 00:00:00	10	0	1	0
211	3	NULL	1	221	hobby_default.png	Collecting Knives		0000-00-00 00:00:00	10	0	1	0
212	3	NULL	1	23	hobby_default.png	Collecting matchboxes		0000-00-00 00:00:00	10	0	1	0
213	3	NULL	1	136	hobby_default.png	Collecting Movies		0000-00-00 00:00:00	10	0	1	0
214	3	NULL	1	329	hobby_default.png	Collecting music albums		0000-00-00 00:00:00	10	0	1	0
215	3	NULL	1	156	hobby_default.png	Collecting photographs of people you meet		0000-00-00 00:00:00	10	0	1	0
216	3	NULL	1	167	hobby_default.png	Collecting Pinball Machines/ arcade games		0000-00-00 00:00:00	10	0	1	0
217	3	NULL	1	197	hobby_default.png	Collecting Postcards		0000-00-00 00:00:00	10	0	1	0
218	3	NULL	1	30	hobby_default.png	Collecting precious gems		0000-00-00 00:00:00	10	0	1	0
219	3	NULL	1	317	hobby_default.png	Collecting Rocks & Minerals		0000-00-00 00:00:00	10	0	1	0
220	3	NULL	1	182	hobby_default.png	Collecting rpm records		0000-00-00 00:00:00	10	0	1	0
221	3	NULL	1	196	hobby_default.png	Collecting Scale Models		0000-00-00 00:00:00	10	0	1	0
222	3	NULL	1	218	hobby_default.png	Collecting seashells		0000-00-00 00:00:00	10	0	1	0
223	3	NULL	1	247	hobby_default.png	Collecting Snow Globes		0000-00-00 00:00:00	10	0	1	0
224	3	NULL	1	139	hobby_default.png	Collecting sports cards		0000-00-00 00:00:00	10	0	1	0
225	3	NULL	1	158	hobby_default.png	Collecting stamps		0000-00-00 00:00:00	10	0	1	0
226	3	NULL	1	238	hobby_default.png	Collecting swords		0000-00-00 00:00:00	10	0	1	0
227	3	NULL	1	267	hobby_default.png	Collecting Terry Bears		0000-00-00 00:00:00	10	0	1	0
228	3	NULL	1	292	hobby_default.png	Collecting Toys		0000-00-00 00:00:00	10	0	1	0
229	3	NULL	1	2	hobby_default.png	Collecting vintage items		0000-00-00 00:00:00	10	0	1	0
230	3	NULL	1	18	hobby_default.png	Collecting visiting/greeting card (received)		0000-00-00 00:00:00	10	0	1	0
231	3	NULL	1	144	hobby_default.png	Collecting Wine		0000-00-00 00:00:00	10	0	1	0
232	3	NULL	1	153	hobby_default.png	College football		0000-00-00 00:00:00	10	0	1	0
233	3	NULL	1	64	hobby_default.png	Color guard		0000-00-00 00:00:00	10	0	1	0
234	3	NULL	1	328	hobby_default.png	Coloring		0000-00-00 00:00:00	10	0	1	0
235	3	NULL	1	296	hobby_default.png	Coloring pages		0000-00-00 00:00:00	10	0	1	0
236	3	NULL	1	312	hobby_default.png	Comic book collecting		0000-00-00 00:00:00	10	0	1	0
237	3	NULL	1	345	hobby_default.png	Comic books		0000-00-00 00:00:00	10	0	1	0
238	3	NULL	1	89	hobby_default.png	Comics		0000-00-00 00:00:00	10	0	1	0
239	3	NULL	1	40	hobby_default.png	Community		0000-00-00 00:00:00	10	0	1	0
240	3	NULL	1	166	hobby_default.png	Complete a list		0000-00-00 00:00:00	10	0	1	0
241	3	NULL	1	230	hobby_default.png	Composing music		0000-00-00 00:00:00	10	0	1	0
242	3	NULL	1	251	hobby_default.png	Composting		0000-00-00 00:00:00	10	0	1	0
243	3	NULL	1	37	hobby_default.png	Computer activities		0000-00-00 00:00:00	10	0	1	0
244	3	NULL	1	277	hobby_default.png	Computer games		0000-00-00 00:00:00	10	0	1	0
245	3	NULL	1	207	hobby_default.png	Computer programming		0000-00-00 00:00:00	10	0	1	0
246	3	NULL	1	209	hobby_default.png	Computers		0000-00-00 00:00:00	10	0	1	0
247	3	NULL	1	272	hobby_default.png	Conlanging		0000-00-00 00:00:00	10	0	1	0
248	3	NULL	1	208	hobby_default.png	Conworlding		0000-00-00 00:00:00	10	0	1	0
249	3	NULL	1	192	hobby_default.png	Cook foods in disguise		0000-00-00 00:00:00	10	0	1	0
250	3	NULL	1	191	hobby_default.png	Cooking		0000-00-00 00:00:00	10	0	1	0
251	3	NULL	1	267	hobby_default.png	Cosplay		0000-00-00 00:00:00	10	0	1	0
252	3	NULL	1	360	hobby_default.png	Cosplaying		0000-00-00 00:00:00	10	0	1	0
